gene1;gene2;bma_resnik;bma_seco;gic_resnik;gic_seco;sim(phen series)
GABRA1;GLS;0.26253624878393805;0.5667913888252283;0.12799583208179216;0.1574731432358115;0.25
PCDH19;GABRB1;0.2281114990211847;0.5373214343514745;0.11681541238828165;0.14817791480026146;1.0
NUS1;ALG13;0.2730007073612601;0.5782491762049797;0.21681355035339225;0.2489971675157161;0.3333333333333333
REEP6;PDE6A;0.4168392508277486;0.7921032067540068;0.7922957351143181;0.8362713623584349;1.0
ARL3;TMEM67;0.34492178868903256;0.6357505934075331;0.3051835354800246;0.3360650183497775;0.2
RASGRP2;SLFN14;0.4435670455776358;0.6742775823355083;0.1883753565573756;0.1994755109176725;1.0
TNIK;ZBTB11;0.22513918544953326;0.5396447175376868;0.14800279848887812;0.1831097009506557;1.0
KIF1A;DNMT1;0.26270036331846897;0.5011844598195935;0.144211497915626;0.16583654128244052;1.0
PIGP;ALG13;0.2898138399672115;0.5736912004365784;0.2190865315154736;0.2359643213583465;0.5
LAMB3;ENAM;0.28973360024112577;0.4420606873078727;0.04835791617221718;0.05226931389401687;1.0
SMARCA4;CDH15;0.11840683298879345;0.31817995749683314;0.010219693380570652;0.01689243744777158;0.3333333333333333
GTPBP3;MTO1;0.29893779310833457;0.6211891862211125;0.3814521827285479;0.40502722415647785;1.0
CFAP44;TEX15;0.2847305662523456;0.4682056237922271;0.05162029657764942;0.06011502156363766;1.0
TOPORS;PRPF31;0.4259130452447161;0.7944439593539621;0.7902548327276571;0.8396495535815256;1.0
IKBKB;ISG15;0.21052480687188974;0.3442239724923052;0.07795659984233531;0.07917479515402244;1.0
SOHLH1;NUP107;0.29248695546818937;0.5066678870781401;0.11262296289800044;0.11539999081548835;0.25
TUBG1;KIF2A;0.4375051325557986;0.7305593623563673;0.7277321423854026;0.7006580783072458;1.0
CEP290;AIPL1;0.2786790767296569;0.5097552959396351;0.12817691518635108;0.14456923912952388;1.0
WAS;IFNGR1;0.3261335154464992;0.5050772756800008;0.11906952333963135;0.1278490834897178;1.0
TMEM216;CC2D2A;0.4427983494964969;0.7725730443354887;0.6108870440477868;0.6373917457356135;1.0
KIF1A;CAMK2B;0.2533719762413149;0.5638939769061445;0.09626717669386103;0.1286039218353699;0.5
PCDH19;PIGQ;0.312620614255853;0.5822476086192242;0.14823332478477144;0.16405057425401848;1.0
ST3GAL3;SCN1B;0.2564608990469332;0.5128956715667125;0.16381783947749995;0.1924098923316312;0.2
TNNT2;RAF1;0.2760036696605684;0.4794776279155096;0.10954456887208706;0.11138348837542096;0.16666666666666666
UBA5;PACS2;0.2198349950613782;0.4733004362784322;0.12261746780065184;0.14118465308833808;0.5
GRIN2B;CDH3;0.08050324443338222;0.14989832994815475;0.021197154862374442;0.022043602189795862;1.0
CCDC65;ZMYND10;0.5506903584725369;0.9086009124845416;0.9078695133092396;0.9361764833265598;1.0
NLRP12;PLCG2;0.2414112769442837;0.3764975942247834;0.10064609909960533;0.11154144064087636;1.0
MIPEP;RMND1;0.2397000333183499;0.5217735426884551;0.1736780931867771;0.2037450408223252;1.0
HCFC1;DLG3;0.4431242496721449;0.8512492164810639;0.7374334994366101;0.7592683447519315;1.0
SMS;FMR1;0.26059676053019004;0.509813616579215;0.13380546222956652;0.15373492490689325;0.5
RHO;SLC7A14;0.4203985717950021;0.7669356911612923;0.5822590033775996;0.6534734651863133;0.5
LAMA2;TRIM32;0.25866991958916985;0.4513564703322689;0.13527743198580344;0.14377317864684025;1.0
CSRP3;TTN;0.3185085875607254;0.5427846819052813;0.13937088015387644;0.14196287080496625;0.5
PIGC;HNMT;0.4351680016565752;0.8409473529672679;0.9159388587719084;0.9285878562206528;1.0
KIZ;SLC7A14;0.4248002072021502;0.8052561984291267;0.926695839204138;0.9408804815608328;1.0
LRRC6;DAB1;0.11036966276412136;0.2279430476430393;0.03066782474576313;0.03876613792528241;0.5
PDYN;FAT2;0.35147118389595344;0.6645264636578712;0.2768222529514031;0.30581867600444657;1.0
SLC26A4;TSPEAR;0.1612954428377245;0.3151040479837014;0.0669055778232915;0.08356799333302822;0.5
SPG11;DYNC1H1;0.2809475389599263;0.5480335840925354;0.14365803159533605;0.16554521647550202;0.2
IQSEC2;RAB39B;0.3794386062136994;0.7300636887979954;0.4327381143142356;0.4493284507152148;0.5
BMP15;HFM1;0.4060430080072773;0.6465101438205288;0.2229272083153359;0.2100749020978223;0.5
GRIN2B;RNF13;0.18246797787745667;0.38796360162886895;0.17945574435086664;0.1978929307113541;0.5
AGBL5;RHO;0.4183805433002009;0.7638781376517005;0.5666273920188277;0.6391798763635232;0.5
ATXN8;ATXN1;0.3660748517358565;0.6554142243450944;0.2564255159413587;0.2967558313078301;1.0
MBD5;SETBP1;0.3048977491089171;0.5834378796888942;0.1491270451669609;0.17832403014584414;1.0
CSRP3;GATAD1;0.4457856465422829;0.7515340680002118;0.7248086787129927;0.7609539291378895;0.5
PRPF6;KIAA1549;0.4138263658246621;0.8005803032084631;0.9599675035608368;0.9624176346878464;1.0
SHROOM4;ZC4H2;0.24896474112257586;0.5163426880360454;0.20372355471854292;0.2236062876090551;1.0
PDE6G;EYS;0.434131933530088;0.8038407026829341;0.7892373259920584;0.8371151720263084;1.0
TEX11;PPP2R3C;0.21213074237171206;0.34526478413443995;0.0861214917784612;0.08447902096187096;1.0
TRMT5;MTO1;0.2379501725109536;0.5175418264757373;0.2108080420990815;0.259587117724046;1.0
ATP13A2;FARS2;0.3046531473757631;0.5670789740261718;0.20236741898506969;0.2310087618350356;0.3333333333333333
EARS2;FARS2;0.2525558134896288;0.5224608170165812;0.15013317790341754;0.18027355452449856;0.5
FKRP;COL6A1;0.31883378741267304;0.5459523570723401;0.1646924758909304;0.17877367847938436;1.0
RPL5;RPS10;0.3383998450591311;0.5923184365480498;0.347174744668274;0.37056935119664697;1.0
TBC1D24;CDH23;0.2483007896930429;0.4559553301732436;0.08691538860945025;0.10215012339001713;0.2
NAA15;SETD5;0.17931876955143033;0.4503098551428213;0.015373280037561853;0.022936398598227242;1.0
NDUFB8;NDUFAF1;0.2915803111996524;0.5658837953013665;0.2448037708700065;0.2737222874290729;1.0
ACTL6B;AP3B2;0.3938960010327075;0.7954020362365721;0.6778430140789317;0.7220948384622998;1.0
KCNJ2;KCNJ5;0.2667692838723582;0.4130018219860721;0.12673621730227033;0.12276464876303694;0.5
TRAK1;SCN8A;0.3720941198265669;0.7575313204807909;0.5942904168470855;0.6455929722691344;0.3333333333333333
SPTAN1;CACNA1A;0.2651723786932313;0.5717471621835615;0.15981114411086764;0.1839727893724476;0.3333333333333333
MECP2;CLIC2;0.2880117487877104;0.5496621744922079;0.1193920495067466;0.13417864978913085;0.3333333333333333
SH3KBP1;MCM4;0.2262636668782521;0.4053159705510304;0.11624388461829373;0.11768110200404505;1.0
WDR34;IFT81;0.3549189451864635;0.5920516691735198;0.20914443022267334;0.21370710112000846;1.0
SH3KBP1;TFRC;0.2531721457650443;0.43376049313489257;0.15609807177291854;0.16099793815201652;1.0
COG1;COG8;0.2664374002174557;0.5224457839206849;0.19091418592259732;0.2108091188346185;1.0
NCAPD2;NCAPH;0.3701281331186846;0.8219390152913102;0.7110435824670793;0.6950669681251281;0.5
GCK;ABCC8;0.4922309935897264;0.7989991665720559;0.6467065526618846;0.6568105057276223;0.5
MARS1;KARS1;0.2606837951420824;0.4767450238493344;0.1701274746206469;0.1906195065220956;0.5
USP27X;KIF4A;0.2123849765990778;0.4984499484516262;0.036712007745890174;0.04875621161610625;1.0
IFT43;DHX38;0.15164650705289995;0.2880812913561944;0.04421583286325658;0.05285056998273933;0.3333333333333333
PRPF31;BBS2;0.37423128798604577;0.7017879083192587;0.4516465331300844;0.4890253783761187;0.5
MFAP5;FOXE3;0.482825382593136;0.7553058286321596;0.4954367509546273;0.4952247189545111;0.3333333333333333
ATP6AP2;PRPS1;0.24890259641761164;0.4984397264362021;0.14196159658828142;0.17463321875688095;0.3333333333333333
GABRB1;GABRB3;0.2583551507899304;0.5684735644688398;0.16485100862867327;0.19396935139322924;0.5
ANO5;SGCG;0.43181174917319937;0.6695180568153425;0.2613403872067145;0.28216772527905704;0.5
FBN1;ADAMTS10;0.4199864463317707;0.6556728204300893;0.20117923084454728;0.19958308877102598;0.5
PPT1;MFSD8;0.3040906111107873;0.5891100370002205;0.29789074983893216;0.3294059453695043;1.0
CEP290;BBIP1;0.3492709407903503;0.646019718536934;0.2722915221486576;0.2913938232330746;0.2
ARL3;CEP290;0.35080956009088904;0.6518539412992308;0.35058228890339305;0.3779247476030759;0.5
KIF1A;PLP1;0.29794733558759723;0.5805793098494058;0.2016866805194412;0.2474449666353179;0.25
SETD5;ARID2;0.3386013019240439;0.6480657989866307;0.29933548573737834;0.33382921453645564;0.3333333333333333
FKBP10;SERPINH1;0.31067275317457843;0.5148802646476011;0.22387861693992966;0.22304783758243746;1.0
B4GALNT1;REEP1;0.3462510729610747;0.6309022784539198;0.2373070308931736;0.2755218790237194;1.0
SETD5;PURA;0.19616769850972587;0.4294592839996691;0.054338935650438895;0.06962483763583148;1.0
KIZ;PROM1;0.41893329543708296;0.7679726533432507;0.6493495927710907;0.7263268144397921;0.5
TBP;PRKN;0.3272421508213248;0.5908728296776701;0.2032109078347696;0.2259379633162839;0.5
NDUFAF5;NDUFAF1;0.40635446563562894;0.7435620630126687;0.624562989911495;0.6273373398598022;0.5
TDRD9;CFAP69;0.3348855715712383;0.5135605053858532;0.08934378104985287;0.1009388120794171;1.0
GABRA1;GLS;0.26253624878393805;0.5667913888252283;0.12799583208179216;0.1574731432358115;0.25
SLC25A22;GABBR2;0.2841857397675919;0.5587070249458519;0.22057007497628184;0.2376592062367049;1.0
IBA57;ERLIN2;0.27139065103102844;0.5467980088993569;0.1865080400469689;0.2181044782192327;0.5
AKR1D1;ABCD3;0.3480551855628671;0.6387589003132723;0.3263799918615448;0.3696166293539346;1.0
TMEM231;KIAA0556;0.34157583030296873;0.6448192879447524;0.3079034203260302;0.33437155797000623;1.0
CTNNB1;TBL1XR1;0.2648071249881091;0.4990723561555521;0.12517312031176234;0.15598581597186836;1.0
DYNC1H1;PMP2;0.3113756661789764;0.585401375380312;0.09047087793346772;0.09944171042582724;0.3333333333333333
PRKDC;MCM4;0.18791239351962846;0.3763644724669898;0.13468767697350034;0.15028388441979007;1.0
RBP3;PRPH;0.07883932823798573;0.1749701292799009;0.026957807454043883;0.032761751093272416;0.16666666666666666
PIGP;GNAO1;0.471288122360974;0.8209237578592687;0.8379494818420675;0.8345738841409324;1.0
FGD4;MFN2;0.3856066040262264;0.6371565429254715;0.19718838421315388;0.2077965436161771;1.0
OPA3;TAZ;0.17148717602448474;0.3174729119469356;0.08485787393201931;0.08756840993504407;1.0
KAT6A;ADNP;0.2964272939313698;0.6074382847516924;0.21068877143448766;0.24561519818798064;0.5
SDHA;EYA4;0.24721688819579726;0.4244172080207213;0.03769322900308617;0.042102059365979855;0.3333333333333333
SZT2;SCN1A;0.3079371309294512;0.5830762666013913;0.2341995214047856;0.26088733810663794;0.3333333333333333
RPL26;RPS24;0.3620364171080135;0.6046625913492684;0.3472732845110676;0.39720778914763466;1.0
SGCB;TRIM32;0.3866916939650079;0.6058351982353954;0.2607838221446125;0.2331485769147813;1.0
RDH12;RP1;0.38552220659174063;0.7414189662850982;0.7118085694475756;0.7285173604732821;0.3333333333333333
EVC2;WDR19;0.3427069580773825;0.5419477945702933;0.22521734176977184;0.22630271087347675;0.25
UBA5;KCNB1;0.3956311290165448;0.8072103227511808;0.7852326044513872;0.8044801735117532;0.5
DOCK7;NEUROD2;0.25246746290889394;0.5217534550882472;0.14669328657513986;0.16570028807113124;1.0
MYBPC1;PIP5K1C;0.36692998222883744;0.6364988215724067;0.2090039696078807;0.23595663878151898;1.0
MYT1L;TRIP12;0.22065516085569156;0.5392882327800703;0.2029384936229294;0.2294901213328031;0.3333333333333333
ANKS6;WDR19;0.204819484112196;0.3357149199468397;0.04444395945398811;0.04543857754403699;0.25
ARHGEF9;SCN9A;0.2727347546395421;0.515459284738421;0.07422756112015985;0.08856632128693015;0.3333333333333333
TMEM237;AHI1;0.37677345554598174;0.7057242141897289;0.513010423676851;0.5237638020151184;0.5
LAMA2;COL6A3;0.3235245875177545;0.5648849706282091;0.202808879817122;0.22994387727918586;1.0
CLN6;CLN8;0.3868125614958353;0.6330782053753737;0.4017134493754173;0.4160308801236683;1.0
RPL10;UBE2A;0.2719729630774778;0.5133267640168877;0.16637017145932867;0.17957854216357005;1.0
TTC25;GAS2L2;0.5404746328833396;0.9017971001663072;0.917597206099337;0.9296432680545962;1.0
LRRC6;CFAP300;0.5482690516660957;0.9021431121728208;0.9172288224333868;0.9247022043290656;1.0
FMR1;HUWE1;0.2916578822144125;0.5810993952056588;0.22000337014027568;0.2484504888251306;1.0
FMN2;EDC3;0.4423246434514172;0.8427064447906144;0.9197049166102358;0.9180961315962944;0.5
ZAP70;BCL10;0.297508619665712;0.4844982930048933;0.13709533869313553;0.15250546852687544;1.0
BEST1;MAK;0.4046386058994088;0.7382453868627112;0.4980632379082992;0.5854574102070169;0.5
B9D1;NPHP1;0.3380210020120371;0.619781573333861;0.3559398629110257;0.3851617464350315;1.0
RBP4;STRA6;0.1991279852292872;0.34171717693045633;0.052981218093025834;0.054704955904345993;0.5
ACTC1;MYH6;0.4465987210842146;0.7666035883898739;0.7153804932718756;0.764733290543486;0.6
ITPA;KCNT2;0.20984818448706796;0.5040375633584335;0.14618196962149987;0.18145146945795;1.0
GABRB1;CACNA1E;0.2988092764976424;0.6522276066397354;0.3398219712467088;0.3348523322922938;1.0
HGSNAT;IMPG2;0.3450056019981626;0.6458811317278501;0.3734684972834463;0.4198846744497808;0.3333333333333333
FANCF;ERCC4;0.4253478136786976;0.7380869373111671;0.5985294939378426;0.6131642263543097;0.5
SYCE1;NOBOX;0.3306746508290872;0.5664813529071359;0.18368348002665144;0.19080299383880436;0.5
ABCA4;TTLL5;0.3613295011080532;0.594227492043379;0.09999291786731104;0.10054720263449404;0.3333333333333333
SLC9A7;PAK3;0.4507647399875634;0.8540457177877431;0.7538694666357697;0.7448126518993805;0.5
CSTB;SCARB2;0.3102775689931505;0.5353456053158389;0.18933083108431628;0.2045541924355039;1.0
KIAA1549;FAM161A;0.4162575011215303;0.8059174949582082;0.9036444810693571;0.9181181859743462;1.0
ARL2BP;BBS2;0.3693567470753939;0.7030475668610551;0.4476525549703104;0.4819667664734891;0.5
GATA6;GJA1;0.302819294549438;0.5235594087414736;0.13205214903945758;0.15444321131222696;0.25
FGD1;FMR1;0.2636675120188492;0.5066503163980867;0.12939516331500478;0.14919353070328226;0.5
TUBB3;KIF2A;0.3159809988289615;0.6137919307312365;0.09606799070540634;0.12524489544757494;0.5
MRPS2;GFM1;0.15948697859630645;0.37938378641324055;0.05731370263344045;0.07322098708185618;1.0
CNPY3;KCNB1;0.25957774264480393;0.5551850857540045;0.16978283459024154;0.1672608391774336;1.0
TRAK1;ADAM22;0.2340380603597064;0.5144504679861883;0.13294741697533516;0.14867468867497116;1.0
CIB2;FOXI1;0.21167501964836136;0.3721766757376676;0.1088522232797618;0.13547771814210247;0.5
CORO1A;GINS1;0.1878509391303595;0.2898262702149557;0.11167637326193053;0.0927842092761824;1.0
PRKACG;GFI1B;0.4110108646648607;0.6650176450234411;0.2669234103123546;0.2973829263596801;1.0
VPS11;POLR1C;0.23165918972861174;0.470884619673199;0.10496464310248682;0.1305852980431208;1.0
FMN2;MAN1B1;0.3654134997285565;0.6964754861468188;0.3430744933359458;0.37744114336850265;1.0
NDUFB3;NDUFAF1;0.44557900400808503;0.8050149352307763;0.8124075812377135;0.8317545590794441;0.25
COQ9;COQ6;0.08495595218509615;0.1779359414761453;0.01900400875212801;0.022160211132673985;1.0
RNF13;ARX;0.2647047634271145;0.5486666753222542;0.1107657116129068;0.13146504481934052;0.25
IL2RG;STAT1;0.3776640582596569;0.5642732525587082;0.20640892261433627;0.2215685048918658;1.0
BCL11B;CD3D;0.20849967973267935;0.3482020926916204;0.14040217118905504;0.12709270342783924;1.0
B2M;HYOU1;0.25511951240751635;0.43042812469468095;0.13437698292075725;0.1415645947117105;0.5
BVES;POMT2;0.2918474673546867;0.4746292167857228;0.06693576762296717;0.06744853581877329;1.0
SMARCA4;DEAF1;0.2710476585624973;0.5360126105287473;0.1840142645871481;0.21754528742947155;1.0
SLFN14;GFI1B;0.4446841184887185;0.7465318175598259;0.3195790300029209;0.35561112517392285;1.0
SEPSECS;VPS53;0.3501720297251625;0.6913846847294443;0.6180662561634367;0.6477671149634548;1.0
INVS;XPNPEP3;0.2699031655964589;0.4465127920823907;0.14642397400748786;0.15456499208488034;1.0
PIK3CD;TFRC;0.3535667722414564;0.5008141799472697;0.1715334257047026;0.17558831548079526;1.0
PYROXD1;LDB3;0.2141574340774687;0.3730388511350822;0.09092703386493772;0.09713521087671394;1.0
SCN1B;GRIN2B;0.23704186235136104;0.5146691333573093;0.13990655766871218;0.17334987402560642;0.2
LRP4;CHRNB1;0.4406194021509996;0.6958591288443772;0.3444313258677183;0.35042710008102423;0.5
MARS2;SLC25A26;0.10352265857335476;0.2586819210816882;0.05011899633593808;0.06920572048957953;0.5
EDC3;PGAP1;0.4026845058786208;0.7774016241721042;0.5657341184825839;0.5811665694670777;1.0
BSCL2;AP4S1;0.2144340054418269;0.4296533089883408;0.08019983110101309;0.09983112414150233;0.5
NEFL;TRIM2;0.3050202782585625;0.5313047028533228;0.14947046274595338;0.16701325931058508;1.0
DRC1;GAS8;0.5447693263792729;0.9071505757305841;0.9227230951427682;0.9331797446404446;1.0
KIF14;CEP152;0.3439244594183856;0.6511545687415682;0.3342476937367476;0.36048163984811;1.0
CNGB1;PDE6A;0.4359058788118839;0.8176385965147378;0.9177399901582574;0.9336220035279208;1.0
SCN4B;CAV3;0.38981116971640223;0.5703172083145444;0.24321932344104316;0.25061743485938764;0.5
WDPCP;ARL6;0.3319712362769809;0.6092555984154482;0.3125814299109049;0.33376881985848034;0.5
RARS1;HSPD1;0.2626066475266777;0.5674401679255978;0.19898777458142705;0.2385012928995997;1.0
TRPM6;FXYD2;0.31325365469906385;0.5282699056378005;0.2368176192312428;0.2525759877700097;1.0
RAF1;SDHA;0.27456905980484136;0.496151363910266;0.1231537388248108;0.13882818194122107;0.25
IBA57;ENTPD1;0.251899741147933;0.5206764402278978;0.18759124675511515;0.2104085329561708;0.5
TRIO;NUS1;0.2638728945300789;0.5674238290497182;0.1837317178437611;0.22496038118929385;0.2
MARS1;COX6A1;0.30252139675309386;0.5102747223961357;0.19096071300341386;0.1914028525100324;1.0
CEP83;XPNPEP3;0.35284511256326545;0.5706110010023818;0.25352228233390545;0.2736993156463281;1.0
PLCB1;ACTL6B;0.2622972632655582;0.5307126450585185;0.13873997047620826;0.13930833747849775;1.0
CEP120;TMEM216;0.3703565114578045;0.6708545041092137;0.385670188551042;0.4250524528202166;1.0
SLC2A1;KCNMA1;0.30057688580163044;0.5674031398827131;0.10081854784219367;0.11515630273044546;0.3333333333333333
CD3E;BCL10;0.2701962435616546;0.4501190000665493;0.1223439506050435;0.1407490750720049;1.0
REN;SEC61A1;0.2849161047117148;0.4382531091127092;0.2574403002981924;0.2424518716162285;1.0
CRYBA4;MIP;0.4487052086134595;0.5900191190646137;0.2465599336093446;0.21913267675059628;1.0
CD3G;HYOU1;0.27712179437674256;0.44506412339798174;0.13413522680350776;0.13454474545118478;1.0
MECP2;HUWE1;0.3056580223684849;0.6196582428765858;0.2441621606406296;0.27761655575185257;1.0
AGBL5;CNGB1;0.4229036788858497;0.7951191818887973;0.8498824185454729;0.8726826066169623;1.0
FGF23;DMP1;0.3724298991228436;0.5361927102338031;0.25978568485390546;0.27407743248584443;1.0
RP2;SAG;0.4255324472691556;0.7912120972433883;0.7990494042611967;0.8419191903209008;0.5
DST;WNK1;0.2668121856869411;0.4509630905308928;0.14615851100926305;0.17228913194231252;0.5
RD3;RPE65;0.3373280130280949;0.6348248375233244;0.3897327857982343;0.407104084344784;1.0
CDKL5;SPTAN1;0.3082806227940095;0.6072343321251017;0.17150653024846513;0.19623068012110811;1.0
TBC1D24;TSPEAR;0.20764086695766945;0.3847477733230267;0.033836277188009384;0.04050531501708306;0.25
LARS1;NBAS;0.2281650452690184;0.3957188136653146;0.1568025164573188;0.14972919373959534;0.3333333333333333
LCA5;LRAT;0.33208690433127563;0.6083240263337342;0.3864058738346951;0.3976204646762783;0.5
DNAH1;RSPH4A;0.4948412709817873;0.817767512734777;0.6866820418280986;0.7315988045727553;0.5
TEX11;KLHL10;0.520016876876934;0.824969254198684;0.757141527182697;0.7984332592960267;1.0
ABCA4;ARL6;0.35281476191827577;0.6518366190462594;0.4217025742301424;0.4619809992316232;0.25
SPG11;JPH1;0.3327015223554749;0.5446923915333557;0.13983935696117936;0.143272014480435;0.3333333333333333
KCNA2;KCNT1;0.2788825019999781;0.5825066087488536;0.23940798048770295;0.2652894301636735;0.5
KIAA1549;TULP1;0.3838379134431014;0.7365466967703592;0.5844382165796889;0.6308792246177429;0.5
ATP13A2;ZFYVE26;0.34981436572290503;0.6438081220493831;0.2651352207893417;0.3084544300979781;0.5
MKS1;NPHP1;0.3699525084045904;0.6761974274055844;0.38590233260734136;0.4320151076595957;1.0
TACR3;FGF17;0.4945689240709332;0.8545670721132854;0.9475638573675976;0.9551127165303251;1.0
COL1A1;CREB3L1;0.3086765306807154;0.5029751816285254;0.07227647570770399;0.0812228211087138;0.5
KCNA2;SPTAN1;0.2692555389865051;0.5877656181040534;0.27572011619405;0.2873869857198142;1.0
RSPH1;DNAH5;0.543788692884433;0.9067264066101968;0.9568115311273724;0.9624448896697568;1.0
ARL2BP;DHX38;0.42550245512648144;0.8023385388860379;0.8533428026467659;0.8818972969803458;1.0
SCN3A;KCNQ2;0.2684456994536414;0.570272480313524;0.22835558453366306;0.25564387871828426;0.3333333333333333
KMT5B;SETBP1;0.16854304851483126;0.37719281470559374;0.018476689678146845;0.025265736698141958;0.3333333333333333
PRPH;PFN1;0.4858576187245344;0.8514775591215296;0.7504333936883343;0.781766694184024;0.16666666666666666
CCDC88C;TGM6;0.33697378717059845;0.6842106499320607;0.2952302192804085;0.3378146057990106;0.5
SLC25A1;CHAT;0.5223775678963437;0.8540548689400854;0.7770960647835565;0.7773651147784579;0.3333333333333333
RPGR;MAK;0.34701625116094176;0.6540379807990995;0.3390615627849357;0.3872826847973168;0.5
NFKB2;CD81;0.4379150342401105;0.7040237843500989;0.4618914815297514;0.4828986803434675;0.5
FAT2;PPP2R2B;0.2902821339740837;0.6081093355153244;0.15999325949289606;0.1887146374036121;1.0
SPAG1;GAS8;0.5462428343644268;0.9054627163170306;0.9206007757343958;0.928819771131816;1.0
TMEM107;TMEM138;0.3158194241544706;0.5747645022967839;0.3122350305118697;0.3186944362309603;0.5
IFT80;IFT81;0.3432824719670033;0.5801801111189321;0.20227755256945387;0.21159660431144325;1.0
KDM5B;IMPA1;0.17642900738638714;0.4240614014994632;0.01865149048224629;0.02638432548085716;1.0
VPS37A;ARL6IP1;0.2590451153651188;0.4853047911710152;0.16725210473023489;0.18509529252412715;1.0
FRRS1L;GRIN2D;0.3105995032103052;0.6580117223270227;0.3679714640971043;0.3944346407078044;1.0
CSPP1;AHI1;0.35355434582292944;0.6515954249772118;0.31296464548686664;0.34458217257601786;1.0
HCN1;RHOBTB2;0.2516449333117987;0.5313970435776837;0.1830749577066461;0.20912378990853486;0.5
ADNP;DYRK1A;0.29174060389946466;0.5811648673782525;0.1762348043390074;0.20421268889730754;1.0
NEXN;PSEN1;0.23978332007647166;0.4268576644333747;0.1392883304539915;0.15193638950663382;0.3333333333333333
TMEM231;TMEM216;0.4452394612610032;0.7708103143044993;0.5847249716488186;0.6161923871645343;0.5
IKBKG;BACH2;0.20414823140538108;0.32503413769909234;0.04676473133120597;0.045434353164601336;1.0
PIGA;HNRNPU;0.2632048871685386;0.536447176301805;0.18448116910924975;0.21263695305251684;0.3333333333333333
LINS1;TUSC3;0.4273309017567186;0.8229636096973716;0.8868470261169863;0.8770180072365428;1.0
NPHP3;NEK8;0.3952015468663875;0.6515710701400066;0.22418586413752184;0.2309528154460723;0.6666666666666666
GINS1;CD247;0.27375731307928;0.4465576442946792;0.12282465456567107;0.1273763269078138;1.0
RP2;CNGA1;0.42242017111868735;0.8002784132622915;0.9021180548073298;0.9202712780133679;1.0
PRDM8;KCTD7;0.2895418553866159;0.5597455345663003;0.15301269815895696;0.17831472087255834;1.0
IGHMBP2;SH3TC2;0.2839057352266632;0.4694381754734537;0.15037100977005755;0.15692466897477989;1.0
ELP2;ZBTB11;0.19557566042050198;0.4719435555204862;0.101951084454464;0.1366053367228369;1.0
HGSNAT;PCARE;0.34963067120057845;0.6698187069650476;0.409825251124092;0.4513224159154495;0.5
TPM3;KBTBD13;0.4724754636776073;0.8136509172284669;0.4621182901493777;0.485242510690621;0.5
ELOVL5;TGM6;0.3544275204621277;0.6667280001253677;0.3014518423144456;0.33092725063859074;1.0
AKR1C4;CBX2;0.4389594798671176;0.6604592052439135;0.2450985157287678;0.24651998985832224;1.0
PUM1;PDYN;0.19608907769327574;0.390841000871162;0.12733827579766;0.1383747111742016;1.0
TRMT1;SLC6A17;0.22022700102153148;0.44229528398788415;0.13253246383563266;0.13960083352881686;1.0
BBS12;IFT74;0.28433753856791305;0.5388548105702942;0.17927256774570904;0.18014300713816087;1.0
CPLX1;GRIN2D;0.2714123225424033;0.5625993374071325;0.16304365371285262;0.1998423060897337;1.0
UBAP1;ERLIN2;0.25742128322502345;0.5212848576835349;0.10501386762557956;0.12582381075183205;1.0
SPG21;KIF1A;0.2574229284697029;0.5183905042062232;0.12765028457965166;0.15021255441682707;0.3333333333333333
DSTYK;ERLIN1;0.2522707349957344;0.4920716214855676;0.14183231059186294;0.16473492462159176;0.5
ZBTB18;DPP6;0.19811909591670498;0.4299850887195803;0.17948272694626122;0.19978273146567307;1.0
RPS27;RPS26;0.33762491993340416;0.5864021716484238;0.4166773862756747;0.4228994434766621;1.0
NUBPL;NDUFB9;0.4405939703484185;0.8107059060095019;0.8475280790224117;0.8318958407424882;1.0
PIK3R1;MALT1;0.28865747407762865;0.5039405185171885;0.12411539236337032;0.13063266258714026;0.25
STIM1;ISG15;0.2231794249731693;0.3738618518500659;0.05942588251828247;0.061180450730277385;0.5
SOX11;SMARCE1;0.4325219867426293;0.7717450126560568;0.7563619609372634;0.7503692132658553;0.5
PDE6B;IFT43;0.1605695195480228;0.3043340958471064;0.04988325246734462;0.05924434865473752;0.25
F13A1;F5;0.4126096649991967;0.6013108749995018;0.24612867191502105;0.26274965195295524;1.0
COG1;MOGS;0.24590007558679516;0.5193498438869875;0.15153791635669075;0.1766726601719195;1.0
BRAF;MRAS;0.39335540354165455;0.7195394442043093;0.28311261210239763;0.3139808097201562;0.3333333333333333
ARMC2;FSIP2;0.6241182867332256;0.8157169012915274;0.3957192577402242;0.3953102126452954;1.0
DMXL2;REST;0.06323372696553961;0.14664140443292475;0.017359148603796226;0.020496972629728428;0.3333333333333333
ALG8;ATP6V0A2;0.2397167160752871;0.4602251895643386;0.1311902146972355;0.14728260189031855;0.3333333333333333
CSRP3;DSG2;0.4558977858498416;0.7646700527707702;0.6830076092415709;0.7342982928042151;0.3333333333333333
KIF7;TMEM237;0.3447248511956608;0.648711750669619;0.28946368109092985;0.3280450355598969;1.0
MBD5;PPP2R1A;0.2566214297431501;0.5200416026760468;0.19557713568089904;0.20729698239780103;1.0
DDHD2;NT5C2;0.3147509598450853;0.6013572860258205;0.3538814267228516;0.38866226322232456;1.0
GRIA3;DLG3;0.28350830020910645;0.5729222682222341;0.15467193882862168;0.17909757121152836;1.0
